,Time,btcHigh,btcLow,btcOpen,btcClose,btcVolumeFrom,btcVolumeTo,btcReturns,ethHigh,ethLow,ethOpen,ethClose,ethVolumeFrom,ethVolumeTo,ethReturns,etcHigh,etcLow,etcOpen,etcClose,etcVolumeFrom,etcVolumeTo,etcReturns,ltcHigh,ltcLow,ltcOpen,ltcClose,ltcVolumeFrom,ltcVolumeTo,ltcReturns,dashHigh,dashLow,dashOpen,dashClose,dashVolumeFrom,dashVolumeTo,dashReturns,neoHigh,neoLow,neoOpen,neoClose,neoVolumeFrom,neoVolumeTo,neoReturns,zecHigh,zecLow,zecOpen,zecClose,zecVolumeFrom,zecVolumeTo,zecReturns,xmrHigh,xmrLow,xmrOpen,xmrClose,xmrVolumeFrom,xmrVolumeTo,xmrReturns
0,2017-02-10 16:00:00,1014.32,975.1,997.61,995.36,75978.41,76114582.57,-0.0022553903830154066,11.49,11.19,11.34,11.39,251882.27000000002,2856237.07,0.004409171075837806,1.3,1.15,1.26,1.19,535545.3400000001,652577.1,-0.0555555555555556,3.83,3.67,3.76,3.74,137638.80000000002,515343.77,-0.0053191489361701,17.17,16.44,16.91,16.72,3707.78,62718.7,-0.011235955056179851,0,0,0,0,0,0,0,33.95,30.03,32.51,30.71,4231.59,132685.36,-0.05536757920639795,12.5,12.16,12.28,12.39,14409.68,176023.97999999998,0.008957654723127135
1,2017-02-13 16:00:00,1040.28,986.46,995.36,1031.93,100977.26000000001,102494369.07,0.036740475807748,14.05,11.32,11.39,12.95,3040290.37,38814483.97,0.1369622475856013,1.28,1.19,1.19,1.23,699660.2,871579.61,0.033613445378151294,3.89,3.69,3.74,3.84,232505.94,885436.6399999999,0.026737967914438405,19.74,16.6,16.72,19.27,13017.55,242880.13,0.1525119617224881,0,0,0,0,0,0,0,34.35,30.24,30.71,33,5099.620000000001,165906.7,0.07456854444806249,13.8,12.17,12.39,13,57356.409999999996,752931.11,0.04923325262308308
2,2017-02-16 16:00:00,1063.21,1025.87,1031.93,1048.89,89026.95999999999,93548763.58,0.016435223319411236,12.94,12.68,12.95,12.82,336641.61,4313772.15,-0.010038610038609962,1.26,1.2,1.23,1.22,401053.12,492681.99,-0.008130081300813016,3.88,3.72,3.84,3.75,202032.44,770126.8999999999,-0.023437499999999965,23.49,18.99,19.27,22.22,29579.35,631308.48,0.15308770108977682,0,0,0,0,0,0,0,33.44,30.18,33,30.28,2924.33,92146.53,-0.08242424242424239,13.6,13,13,13.23,13229.670000000002,176906.12,0.017692307692307726
3,2017-02-19 16:00:00,1132.25,1040.99,1048.89,1120.46,135973.03,149515742.92000002,0.06823403788767166,12.9,12.25,12.82,12.69,507296.12,6443090.78,-0.01014040561622471,1.39,1.21,1.22,1.22,348349.1,429236.68,0.0,3.84,3.45,3.75,3.8,473448.47,1787965.22,0.013333333333333286,23.39,20,22.22,21.5,24489.969999999998,524641.2,-0.032403240324032356,0,0,0,0,0,0,0,31.53,22,30.28,27,4624.62,136754.94,-0.10832232496697493,13.23,11.62,13.23,12.93,89030.56999999999,1098708.56,-0.0226757369614513
4,2017-02-22 16:00:00,1211.74,1092.41,1120.46,1149.05,219768.5,255645008.65,0.025516305802973704,13.78,12.64,12.69,13.57,750966.1799999999,9896733.77,0.06934594168636728,1.25,1.18,1.22,1.21,614805.88,748727.3600000001,-0.008196721311475417,3.91,3.72,3.8,3.85,367864.61,1415773.0799999998,0.013157894736842176,29.32,21.47,21.5,26.6,53082.340000000004,1348659.72,0.23720930232558146,0,0,0,0,0,0,0,33.01,26.43,27,29.02,5185.47,152285.75999999998,0.07481481481481479,13.3,11.74,12.93,11.9,49505.34,605387.66,-0.07965970610982206
5,2017-02-25 16:00:00,1208.22,1130.61,1149.05,1189.27,116813.44,138157494.26,0.03500282842348029,16.75,13.37,13.57,16.07,2133281.9699999997,32731861.55,0.18422991893883567,1.26,1.18,1.21,1.23,881654.91,1093329.57,0.016528925619834725,3.87,3.76,3.85,3.77,269335.8,1033319.44,-0.020779220779220797,33.77,25.34,26.6,32.43,56643.2,1668986.26,0.219172932330827,0,0,0,0,0,0,0,38.94,28.01,29.02,36.87,15073.49,526957.67,0.2705031013094417,12.27,11.62,11.9,12.27,70322.82999999999,839543.0700000001,0.03109243697478985
6,2017-02-28 16:00:00,1291.35,1154.55,1189.27,1283.3,196921.33000000002,245881662.75,0.07906530897104945,21.06,15.68,16.07,19.48,3165068.5100000002,57878627.7,0.21219663970130678,1.44,1.22,1.23,1.44,1974446.92,2713822.23,0.17073170731707316,4.35,3.75,3.77,4.02,891785.3400000001,3572249.24,0.06631299734747999,59.03,32.01,32.43,47.25,358959.75,16356837.36,0.4569842738205366,0,0,0,0,0,0,0,42.9,35,36.87,41.38,13453.09,540518.64,0.12232167073501507,14.5,12.15,12.27,13.83,195263.78,2554529.26,0.12713936430317854
7,2017-03-03 16:00:00,1285.78,1228.73,1283.3,1277.01,94875.32999999999,120294018.09,-0.004901426011065194,20.3,18.1,19.48,19.75,1208337.56,23443404.189999998,0.013860369609856241,1.46,1.35,1.44,1.44,707232.27,1004491.35,0.0,4.07,3.9,4.02,4.05,245907.15999999997,980139.1000000001,0.007462686567164241,47.99,39.01,47.25,45.8,105277.06,4683994.3100000005,-0.030687830687830746,0,0,0,0,0,0,0,43.01,35,41.38,39.49,6230.540000000001,249865.47999999998,-0.0456742387626873,16,13.4,13.83,15.4,109394.61,1622343.4,0.11352133044107016
8,2017-03-06 16:00:00,1280.89,1129.35,1277.01,1191.33,245457.81,295443911.96999997,-0.06709422792303903,19.81,15.94,19.75,17.71,1858924.79,33444573.950000003,-0.10329113924050629,1.44,1.25,1.44,1.32,1059561.12,1412206.29,-0.08333333333333326,4.09,3.78,4.05,3.89,324632.7,1271540.92,-0.0395061728395061,53.04,40.54,45.8,50.39,109759.23,5188151.18,0.10021834061135379,0,0,0,0,0,0,0,40.63,34.15,39.49,36.55,5241.15,194619.88999999998,-0.0744492276525704,15.51,12.15,15.4,13.1,149313.59000000003,2011836.17,-0.1493506493506494
9,2017-03-09 16:00:00,1330.42,988.69,1191.33,1225.11,305631.82999999996,359665001.94,0.02835486389161691,23.81,16.57,17.71,23.31,2984941.6700000004,59657343.71,0.3162055335968378,1.43,1.21,1.32,1.41,1454158.51,1944652.65,0.06818181818181807,4,3.7,3.89,3.87,589042.17,2256771.52,-0.005141388174807203,79.42,45.11,50.39,76.03,300662.22000000003,19171474.23,0.5088311172851756,0,0,0,0,0,0,0,44,32.01,36.55,39.14,16871.6,634686.29,0.07086183310533525,17.02,12.15,13.1,16.9,262894.01,3807367.14,0.2900763358778625
10,2017-03-12 17:00:00,1256.95,1205.61,1225.11,1253.43,149195.39,184921615,0.023116291598305593,35.32,23.3,23.31,35.18,4300286.85,124649962.77,0.5092235092235093,1.8,1.35,1.41,1.77,3340249.83,5472670.45,0.2553191489361703,5.23,3.82,3.87,4.26,1615292.2200000002,6773004.14,0.10077519379844953,100.62,70.18,76.03,96,280141.98,24343247.9,0.26265947652242533,0,0,0,0,0,0,0,50,39.14,39.14,46.3,27080.08,1225969.46,0.1829330608073581,19.8,16.11,16.9,19.32,241446.48,4368236.37,0.14319526627218945
11,2017-03-15 17:00:00,1260.24,940.18,1253.43,971.38,506936.66,556060848.89,-0.2250225381553019,54.88,30.63,35.18,34,7652646.59,315119185.12,-0.03354178510517339,2.17,1.55,1.77,1.62,5872392.76,10998627.01,-0.08474576271186436,4.59,3.85,4.26,4.05,1889301,7970371.380000001,-0.04929577464788732,126.11,79.16,96,108.74,387781.94,37391207.81,0.1327083333333333,0,0,0,0,0,0,0,80.41,40.1,46.3,64,80035.2,4861157.85,0.38228941684665235,25.99,18.02,19.32,19.4,475033.64,10172333.8,0.0041407867494823135
12,2017-03-18 17:00:00,1125.53,967.31,971.38,1121.29,260467.39,273013379.97,0.15432683398875824,45.55,33.4,34,42.67,2973302.46,122951190.44,0.25500000000000006,2.39,1.62,1.62,2.38,3630917.7,7417694.1,0.46913580246913567,4.17,3.9,4.05,4.09,619821.6799999999,2492841.98,0.009876543209876552,114.86,90.92,108.74,98.08,217247.69,22079703.519999996,-0.09803200294279932,0,0,0,0,0,0,0,78.74,50,64,65.04,51646.869999999995,3588727.57,0.016250000000000098,24,19.39,19.4,21.57,281711.27,6280857.25,0.11185567010309289
13,2017-03-21 17:00:00,1121.88,927.35,1121.29,939.7,304403.69,309671498.72,-0.16194739986979276,53.74,38.56,42.67,53.19,2699222.25,122409388.17,0.2465432388094679,2.46,2.01,2.38,2.41,3039619.7600000002,7072620.16,0.012605042016806827,4.37,3.88,4.09,4.18,1061272.72,4324028.52,0.02200488997555009,110.21,93.02,98.08,101.94,169015.9,17117222.41,0.03935562805872756,0,0,0,0,0,0,0,80,60.4,65.04,62.89,33102.97,2172295.98,-0.033056580565805745,22.45,20.26,21.57,21.61,177396.11,3803035.3899999997,0.0018544274455261542
14,2017-03-24 17:00:00,1048.85,890.43,939.7,1045.14,303633.43,293983259.01,0.11220602319889332,53.59,47.62,53.19,49.06,2037009.64,102421436.67999999,-0.07764617409287451,2.42,1.85,2.41,2.1,1483312.69,3383780.2399999998,-0.1286307053941909,4.28,4.01,4.18,4.1,691487.93,2837640.1100000003,-0.01913875598086126,103.14,77.87,101.94,84.99,182717.09000000003,16211341.52,-0.16627427898763983,0,0,0,0,0,0,0,66.32,53,62.89,56.42,21367.239999999998,1301882.31,-0.10287804102401016,21.62,16.5,21.61,19.4,189504.19,3715893,-0.10226746876446094
15,2017-03-27 17:00:00,1068.41,1008.34,1045.14,1037.91,223838.28999999998,232462970.47,-0.006917733509386319,53.97,48.5,49.06,51.91,1602157.2999999998,82523106.15,0.058092132083163356,3.15,1.9,2.1,2.85,2807324.76,6972771.49,0.35714285714285715,8.23,4.08,4.1,7.5,6613755.49,42831917.03,0.829268292682927,90.15,75.09,84.99,78.45,138558.68,11445412.57,-0.07695022943875741,0,0,0,0,0,0,0,74.77,52.79,56.42,60.56,37569.82,2440124.97,0.07337823466855725,21.5,17.68,19.4,20.2,147369.28,2900477.92,0.041237113402061897
16,2017-03-30 17:00:00,1109.48,1035.18,1037.91,1097.4,212627.01,229417932.07,0.05731710841980519,52.22,46.83,51.91,48.55,1673995.77,82919950.84,-0.0647274128298979,3,2.51,2.85,2.69,3100099.2600000002,8475973.78,-0.05614035087719303,8.56,5.89,7.5,8.22,7432972.05,54342218.69,0.09600000000000009,78.61,53.34,78.45,56,261843.24000000002,17392146.58,-0.28616953473550033,0,0,0,0,0,0,0,64.91,59.15,60.56,59.25,18774.88,1162784.58,-0.02163143989431972,21.19,18.97,20.2,20.11,131113.47999999998,2647185.56,-0.004455445544554449
17,2017-04-02 17:00:00,1161.19,1095.55,1097.4,1129.87,238967.62,271370475.52,0.029588117368324948,48.76,41.28,48.55,44.9,2160680.2300000004,97249196.47,-0.07518022657054581,2.82,2.48,2.69,2.75,1505980.5299999998,3978329.1100000003,0.022304832713754667,12.85,7.48,8.22,12.39,9927811.7,96024623.69,0.5072992700729927,77.68,46.23,56,74.04,321674.37,20531052.5,0.32214285714285723,0,0,0,0,0,0,0,63.81,57.52,59.25,59.99,14624.13,884911.66,0.012489451476793282,20.94,19.5,20.11,19.75,102849.6,2069569.45,-0.017901541521631002
18,2017-04-05 17:00:00,1201.55,1130.51,1129.87,1180.78,185284.78,218759647.49,0.04505828104118181,45.87,40.99,44.9,44.37,1127617.8599999999,49252564.33,-0.011804008908685994,2.83,2.45,2.75,2.72,2101013.4899999998,5639090.470000001,-0.010909090909090839,12.62,9.4,12.39,10.66,7709070.83,84395037.01,-0.13962873284907187,74.09,63.62,74.04,67.24,94946.18000000001,6501385.600000001,-0.0918422474338197,0,0,0,0,0,0,0,66.44,54.01,59.99,63.41,21127.510000000002,1263921.17,0.057009501583597175,21.48,18.44,19.75,20.81,129992.19,2563375.9299999997,0.0536708860759493
19,2017-04-08 17:00:00,1229.57,1173.99,1180.78,1220.74,122758.91,148535721.03,0.03384203661986148,44.73,42.49,44.37,43.74,541941.3,23715232.39,-0.014198782961460345,2.73,2.54,2.72,2.57,878885.2899999999,2312630.38,-0.055147058823529535,10.94,8.71,10.66,9.66,4570743.84,44270948.6,-0.09380863039399624,68.52,59.11,67.24,60.87,75371.67,4778364.46,-0.09473527662105886,0,0,0,0,0,0,0,78.95,60.03,63.41,61.78,43457.34,2962279.9400000004,-0.0257057246491089,22.64,20.01,20.81,21.91,93552.17,2015584.28,0.05285920230658345
20,2017-04-11 17:00:00,1225.46,1150.29,1220.74,1177.33,158052.65,189285395.43,-0.03556039779150358,51.04,43.26,43.74,47.32,1377789.5999999999,66008722.64,0.08184727937814354,2.71,2.52,2.57,2.63,1465434.96,3866739.22,0.023346303501945546,12.16,9.62,9.66,11.67,5235518.15,59710984.519999996,0.20807453416149066,77.19,59.01,60.87,71.8,165247.02000000002,11536290.96,0.17956300312140627,0,0,0,0,0,0,0,73.51,59.28,61.78,72.09,33175.53,2204823.58,0.16688248624150215,22.52,19.6,21.91,21.07,89903.83,1951683.87,-0.03833865814696485
21,2017-04-14 17:00:00,1202.97,841.53,1177.33,1194.01,93798.41,112512063.15,0.01416765053128695,62.03,46.89,47.32,47.94,483874.44999999995,23573410.92,0.01310228233305151,2.69,2.56,2.63,2.58,763670.56,2035734.5699999998,-0.019011406844106397,12.81,10.54,11.67,11.26,3269192.72,39423133.98,-0.035132819194515864,78.25,69.12,71.8,75.44,66258.62000000001,5033349.25,0.05069637883008358,0,0,0,0,0,0,0,77.5,62,72.09,69.66,28846.35,2137086.02,-0.03370786516853942,21.49,20.11,21.07,20.53,87851.9,1855727.2000000002,-0.025628856193640207
22,2017-04-17 17:00:00,1246.64,1191.14,1194.01,1238.09,151289.53,187157937.32999998,0.03691761375532862,50.5,46.86,47.94,49.36,1128457.39,56643267.95,0.029620358781810633,3.4,2.58,2.58,3.21,3817700.0599999996,12133793.399999999,0.24418604651162787,11.59,9.98,11.26,10.97,4033102.91,44339500.4,-0.025754884547069198,76.39,70.09,75.44,71.04,53303.59,3989191.6799999997,-0.05832449628844103,0,0,0,0,0,0,0,72.5,65.63,69.66,65.96,27289.339999999997,1991747.9500000002,-0.053115130634510524,21.12,20.11,20.53,20.2,73997.44,1589808.5899999999,-0.0160740379931808
23,2017-04-20 17:00:00,1256.97,1215.78,1238.09,1249.14,127766.62,162499585.32,0.008925037759775285,49.46,47.91,49.36,48.75,519302.44999999995,25985565.72,-0.012358184764991885,3.52,3,3.21,3.5,2385983.8600000003,8277442.68,0.09034267912772587,15.74,10.84,10.97,15.15,8512373.879999999,119295275.07,0.38103919781221507,72.98,69.68,71.04,70.24,37436.979999999996,2790985.21,-0.01126126126126142,0,0,0,0,0,0,0,70.17,65.96,65.96,68.53,16548.739999999998,1200977.1,0.038963007883565916,20.62,19.6,20.2,20.04,91448.05,1963542.8399999999,-0.007920792079207928
24,2017-04-23 17:00:00,1309.2,1234.86,1249.14,1286.63,141336.68,183590355.99,0.03001264870230719,54.61,48.72,48.75,53.28,937182,49505753.1,0.09292307692307694,4.74,3.5,3.5,4.6,5745786.88,25007092.79,0.31428571428571417,15.86,14.08,15.15,14.89,4355053.23,66865917.489999995,-0.017161716171617148,72.87,69.22,70.24,71.31,40878.490000000005,3033845.4699999997,0.015233485193621974,0,0,0,0,0,0,0,75.89,66.88,68.53,72.5,24335.14,1873822.52,0.05793083321173207,20.26,19.3,20.04,19.5,102712.94,2173944.15,-0.026946107784431097
25,2017-04-26 17:00:00,1356.15,1285.3,1286.63,1336.28,180310.23,243838581.26000002,0.038589182593286225,74.03,52.43,53.28,69.83,2329207.87,155251196.20999998,0.31062312312312307,5.5,4.59,4.6,5.5,4328577.699999999,22939310.98,0.19565217391304357,15.79,13.35,14.89,15.75,3600597.62,53794359.54,0.057756883814640655,98.92,70.06,71.31,93.07,167860.53,14988669.87,0.30514654326181445,0,0,0,0,0,0,0,98.6,71.67,72.5,96,35616.32,3201450.7699999996,0.32413793103448274,23.45,19.5,19.5,23.22,235770.25,5430068.92,0.19076923076923072
26,2017-04-29 17:00:00,1471.14,1309.66,1336.28,1445.93,211086.13,303226569.32000005,0.08205615589547108,83.87,69.28,69.83,77.25,2382304.63,188073807.8,0.10625805527710155,7.63,5.34,5.5,6.41,6953382.33,48120227.31,0.1654545454545455,16.25,14.94,15.75,15.57,2952062.9,47374825.510000005,-0.011428571428571411,95.74,79.78,93.07,83.73,108101.43,10114231.92,-0.10035457182765649,0,0,0,0,0,0,0,108,76,96,93.5,69365.18,6938736.5600000005,-0.026041666666666668,24.34,21.95,23.22,23.23,169637.66999999998,4211686.95,0.0004306632213609631
27,2017-05-02 17:00:00,1609.84,1424.05,1445.93,1507.77,338807.89999999997,523652428.9200001,0.04276832211794479,97.66,75.4,77.25,90.79,2204328.41,196233876.66,0.17527508090614896,7.5,6.35,6.41,7.05,4614900.67,33795967.4,0.09984399375975034,27.16,15.51,15.57,25.2,11945666.719999999,270889313.02,0.6184971098265896,98.45,81.36,83.73,92.55,147747.49000000002,14151114.290000001,0.10533858831959862,0,0,0,0,0,0,0,113.5,86,93.5,100.25,54115.35,5521665,0.07219251336898395,31.48,22.6,23.23,27.36,297565.78,8197679.209999999,0.17778734395178644
28,2017-05-05 17:00:00,1667.67,1495.18,1507.77,1664.47,238184.47999999998,379143127.19,0.10392831797953272,96.37,62.74,90.79,88.39,1421628.62,126212448.51,-0.026434629364467513,7.27,5.17,7.05,6.3,3239178.92,22466189.54,-0.10638297872340426,30.91,24.81,25.2,28.1,5116794.26,146417217.81,0.11507936507936517,105.8,91.24,92.55,95.87,99234.88999999998,10015425.09,0.035872501350621366,0,0,0,0,0,0,0,109,90,100.25,103.25,33143.68,3542368.6999999997,0.029925187032418952,37.97,26.06,27.36,29.59,279793.70999999996,8722508.73,0.08150584795321639
29,2017-05-08 17:00:00,1864.76,1619.97,1664.47,1819.29,325917.49,574202209.67,0.09301459323388221,91.32,75.07,88.39,88.2,1449080.87,124665140.94999999,-0.0021495644303654,6.83,5,6.3,6.28,3355828.0500000003,20699238.98,-0.003174603174603107,36.47,23.28,28.1,29.88,9042778.399999999,277267080.83,0.06334519572953727,98.26,78.27,95.87,88.63,81759.68000000001,7351267.459999999,-0.0755189318869303,0,0,0,0,0,0,0,103.97,85.01,103.25,93.52,34756.07,3387963.21,-0.09423728813559326,30.94,25.25,29.59,29.77,128476.89000000001,3763005.42,0.006083136194660349
30,2017-05-11 17:00:00,1822.51,1594.59,1819.29,1772.55,225444.52,393424348.34999996,-0.025691341127582742,90.57,81.81,88.2,88.72,811164.71,70981559.19,0.0058956916099772785,6.87,5.61,6.28,6.61,1711011.0699999998,10810335.04,0.05254777070063695,30.78,24.47,29.88,28.07,3933759.83,110503208.13,-0.06057563587684066,90.62,81.46,88.63,87.28,37531.39,3307394.68,-0.01523186280040612,0,0,0,0,0,0,0,101.8,93,93.52,95.95,15215.03,1495421.3599999999,0.0259837467921301,30.32,27.22,29.77,28.44,56001.42,1628464.95,-0.04467584816929789
31,2017-05-14 17:00:00,1842.83,1653.72,1772.55,1801.3,250401.78,439832512.77,0.01621957067501622,94.3,81.99,88.72,86.98,1456147.06,128607102.35,-0.019612263300270456,6.65,5.53,6.61,5.71,1831548.9299999997,11242682.13,-0.13615733736762486,28.09,20.32,28.07,25.06,6226978.789999999,150233060.29,-0.1072319201995013,88.99,76.48,87.28,81.85,65010.28,5534286.75,-0.06221356553620539,0,0,0,0,0,0,0,97.96,86,95.95,92.97,11332.98,1059310.07,-0.03105784262636794,28.62,25.48,28.44,27.32,59311.33,1631459.9,-0.03938115330520397
32,2017-05-17 17:00:00,2048.45,1791.12,1801.3,2040.18,261716.69999999998,506772750.67,0.1326153333703437,129.47,86.69,86.98,123.06,2161138.63,240832761.75,0.4148080018395033,7.68,5.71,5.71,6.9,2591014.63,17995139.06,0.2084063047285465,28.79,24.44,25.06,27.42,3824285.7,103561439.92,0.094173982442139,104.12,80.46,81.85,97.39,96832.24,9206775.69,0.18985949908368976,0,0,0,0,0,0,0,108.86,87.18,92.97,104.85,24162.199999999997,2438888.09,0.12778315585672792,36.99,27.29,27.32,34.8,156545.16999999998,5084349.68,0.27379209370424584
33,2017-05-20 17:00:00,2286.3,1980.07,2040.18,2272.58,367331.2,786488388.0799999,0.1139115176111911,181.46,121.72,123.06,169.5,3205750.54,498836010.55,0.3773768893222818,10.74,6.65,6.9,10.74,4870424.609999999,41865854.89,0.5565217391304347,31.72,22.82,27.42,31.36,5826345.4399999995,156187286.03,0.14369073668854843,147.68,95.51,97.39,131.8,239073.55,28932307.82,0.35332169627271803,0,0,0,0,0,0,0,300,99.99,104.85,231.79,98977.04,20159455.51,1.210681926561755,55.97,32.39,34.8,55.41,267329.36,10679997.399999999,0.5922413793103448
34,2017-05-23 17:00:00,2781.76,2051.45,2272.58,2244.89,589187.84,1417215773.3600001,-0.012184389548442764,216.1,141.56,169.5,162.83,3242525.28,594523687.28,-0.03935103244837751,23,10.51,10.74,14.45,8086976.39,128422711.46000001,0.34543761638733694,35.94,23.35,31.36,24.45,7279092.81,221437704.9,-0.22034438775510204,152.2,102.58,131.8,108.95,185143.05,24855065.85,-0.1733687405159333,0,0,0,0,0,0,0,284.9,156.68,231.79,200,72986.04999999999,16466234.8,-0.13715000647137493,58.5,34.85,55.41,38.48,405907.43,18707702.169999998,-0.3055405161523191
