,Time,btcHigh,btcLow,btcOpen,btcClose,btcVolumeFrom,btcVolumeTo,btcReturns,ethHigh,ethLow,ethOpen,ethClose,ethVolumeFrom,ethVolumeTo,ethReturns,etcHigh,etcLow,etcOpen,etcClose,etcVolumeFrom,etcVolumeTo,etcReturns,ltcHigh,ltcLow,ltcOpen,ltcClose,ltcVolumeFrom,ltcVolumeTo,ltcReturns,dashHigh,dashLow,dashOpen,dashClose,dashVolumeFrom,dashVolumeTo,dashReturns,neoHigh,neoLow,neoOpen,neoClose,neoVolumeFrom,neoVolumeTo,neoReturns,zecHigh,zecLow,zecOpen,zecClose,zecVolumeFrom,zecVolumeTo,zecReturns,xmrHigh,xmrLow,xmrOpen,xmrClose,xmrVolumeFrom,xmrVolumeTo,xmrReturns
69,2017-09-05 17:00:00,4699.59,4130.88,4409.08,4326.45,361826.38,1616476981.97,-0.018740871111433702,341.77,293.12,317.94,306.72,2061574.02,661334426.56,-0.035289677297603225,19.39,15.91,17.08,16.75,2784791.88,49821379.39,-0.019320843091334798,82.84,68.42,73.73,73.19,5636779.95,431787318.18000007,-0.007324020073240285,371.91,311.94,326.74,330.89,79978.02,27195063.54,0.01270123033604694,34,20.1,23.4,25.81,1615549.1400000001,42335833.269999996,0.102991452991453,252.17,212.09,229.78,220.97,119614.45000000001,28272635.740000002,-0.03834102184698408,135.19,110.75,118.9,117.33,356575.74,43053130.379999995,-0.013204373423044636
70,2017-09-08 17:00:00,4402.15,4032.15,4326.45,4217.9,273920.39,1158693772.75,-0.025089854268511177,309.07,280.7,306.72,297.95,1538547.52,456879744.15,-0.028592853416797202,16.75,14.27,16.75,15.22,1689383.11,26097176.97,-0.09134328358208951,73.95,63.33,73.19,68.13,3740364.62,256181449.82,-0.06913512774969262,335.08,296.21,330.89,317.75,74798.01999999999,23873258.270000003,-0.039711082232766134,25.96,19.63,25.81,21.96,937519.2,21445414.92,-0.1491669895389383,227.55,198.43,220.97,213.69,116557.08,25008830.35,-0.03294564873059692,119.13,103.12,117.33,112.18,227741.9,25611923.049999997,-0.04389329242308013
71,2017-09-11 17:00:00,4387.76,3218.98,4217.9,3243.08,611174.88,2300046328.76,-0.23111500983901936,316.38,222.06,297.95,223.14,3750905.7800000003,990139640.1899999,-0.2510823963752308,16.19,10.18,15.22,10.18,3048913.5300000003,40208930.33,-0.33114323258869915,71.97,44.9,68.13,45.2,7708539.93,443221287.75,-0.33656245413180674,330.22,238.71,318.41,240.08,99718.26999999999,28924111.84,-0.2460035802895638,23.84,14.75,21.96,15.67,1677929.1099999999,31333718.72,-0.28642987249544627,224.95,161.02,213.69,161.93,183977.95,35448739.73,-0.24222003837334452,119.57,85.53,112.18,86.2,494701.81,51236612.54000001,-0.23159208415047247
72,2017-09-14 17:00:00,3893.67,2979.88,3243.08,3689.61,713981.61,2497963653.44,0.13768701357968358,272.43,200.75,223.14,258.4,3884587.12,943927528.0699999,0.15801738818678854,12.29,8.47,10.18,11.03,4674508.91,50198967.599999994,0.0834970530451866,57.34,33.38,45.2,51,10960422.02,537073516.38,0.12831858407079638,317.04,220.65,240.08,312.09,106613.63999999998,29560186.86,0.2999416861046316,23.25,13.12,15.67,19.8,2178526.14,39930407.25,0.2635609444798979,192.54,142.58,161.93,177.04,148043.43,25338831.52,0.0933119249058234,104.96,68.44,86.2,93.72,547760.6900000001,49872529.06,0.08723897911832942
73,2017-09-17 17:00:00,4122.75,3689,3689.61,3882.16,357787.04000000004,1418274563.42,0.052187087524155594,300.69,258.36,258.4,283.56,2255096.7,647477410.85,0.09736842105263169,12.25,11.03,11.03,11.27,2211302.66,25895246.82,0.021758839528558498,57.49,50.98,51,51.56,4562511.88,247258182.33999997,0.01098039215686279,350.16,312.03,312.09,342.58,88016.48000000001,29175624.54,0.0976961773847288,21.77,18.89,19.8,19.69,1048811.15,21411974.74,-0.005555555555555526,197.06,176.91,177.04,188.25,96762.51999999999,18339714.39,0.06331902394939001,103.52,93.02,93.72,95.6,370171.3,36348131.57,0.020059752454118604
74,2017-09-20 17:00:00,3912.79,3505.81,3882.16,3788.02,327662.46,1211553440.6100001,-0.024249386939229674,287.13,252.22,283.56,286.14,1689894.75,453943905.69,0.009098603470164989,11.29,9.8,11.27,10.58,1751758.84,18239729.19,-0.061224489795918324,52.48,44.8,51.56,49.29,4628726.09,222130131.55,-0.044026377036462436,369.95,320.66,342.58,351.08,135771.97999999998,46856314.089999996,0.02481172280927083,20.62,16.57,19.69,20.05,958177.52,17545317.669999998,0.018283392585068534,216.4,174.88,188.25,204.83,165578.91,32445629.96,0.0880743691899071,96.29,84.03,95.6,91.88,351479.57999999996,31265003.86,-0.03891213389121338
75,2017-09-23 17:00:00,3982.31,3633.88,3788.02,3892.7,213108.76,819008966.25,0.027634489786220726,297.01,276.25,286.14,288.64,1152757.87,333367435.02,0.00873698189697351,12.19,10.26,10.58,11.49,1583952.7,17671304.2,0.08601134215500947,54.37,47.18,49.29,52.27,2831197.44,144108480.8,0.060458510854128705,357.69,327.68,351.08,341.7,87004.97,29860893.75,-0.026717557251908386,27.42,19.14,20.05,26.39,1993927.5699999998,49288057.89,0.3162094763092269,235.71,199.66,204.83,232.13,110156.31000000001,24265768.560000002,0.13328125762827703,95.5,87.53,91.88,93.62,256480.84,23581076.9,0.018937744884632228
76,2017-09-26 17:00:00,4274.64,3882.08,3892.7,4172.79,307628.15,1271867967.22,0.07195262928044806,312.64,279.79,288.64,292.58,1553273.63,461294893.64,0.013650221729490014,13.95,11.43,11.49,12.7,3411107.08,43537475.83,0.10530896431679714,57.39,50.44,52.27,52.8,3749777.3,203769160.23,0.010139659460493475,365.38,319.74,341.7,328.7,84353.28,28596078.479999997,-0.03804506877377817,34.01,25.96,26.39,28.64,3946943.1899999995,117830823.60999998,0.08525956801818871,428.42,229.73,232.13,289.83,676523.5599999999,211874281.84,0.24856761297548782,104.72,91.2,93.62,94.74,426956.30999999994,41602295.7,0.011963255714590795
77,2017-09-29 17:00:00,4477.38,4164.25,4172.79,4401.32,199279.01,867904021.52,0.05476671483587713,305.91,292.32,292.58,296.81,786686.39,236125736.69,0.014457584250461475,13.51,12.4,12.7,12.43,1051316.17,13664498.38,-0.021259842519685008,55.91,52.75,52.8,53.29,1796393.25,97946153.37,0.00928030303030307,333.94,305.29,328.7,307.98,51886.11,16733673.68,-0.06303620322482498,38.95,28.4,28.64,36.61,2970837.21,101856929.61,0.2782821229050279,294.86,253.82,289.83,257,134777.83000000002,36901825.72,-0.11327329814028908,96.95,91.01,94.74,91.39,229080.36,21528706.93,-0.03535993244669616
78,2017-10-02 17:00:00,4435.99,4143.35,4401.32,4321.44,209562.46000000002,897385746.34,-0.018149100724328182,299.92,286.73,296.81,294.99,736036.7300000001,215186256.85,-0.006131868872342553,12.54,11.51,12.43,11.91,811713.4299999999,9729441.23,-0.041834271922767466,53.54,50.17,53.29,51.64,1709868.06,88354817.9,-0.030962657158941614,317.21,288.66,307.98,305.35,84288.84,25462817.82,-0.008539515552957969,36.77,28.83,36.61,32.28,2579279.2,84304506.17,-0.11827369571155417,267.27,227.07,257,256.03,136289.29,33549157.16,-0.003774319066147966,94.74,87.13,91.39,91.88,329493.63,29809967.020000003,0.005361636940584253
79,2017-10-05 17:00:00,4622.87,4296.93,4321.44,4611.7,173261.96000000002,769274215.65,0.0671674256729239,314.12,293.75,294.99,309.49,752794.8300000001,231262850.48999998,0.04915420861724126,12.58,11.9,11.91,12.11,608606.45,7470627.030000001,0.01679261125104948,54.79,51.34,51.64,53.3,1459158.44,76887610.25,0.03214562354763743,317.12,301.22,305.35,301.97,58325.16,17988516.35,-0.01106926477812345,37.24,31.03,32.28,32.15,1923638.04,65788757.09,-0.00402726146220578,274.64,241.01,256.03,242.19,102177.23000000001,26163922.74,-0.05405616529312962,92.82,89.25,91.88,90.35,218041.39,19879364.41,-0.016652154984762746
80,2017-10-08 17:00:00,4930,4556.15,4611.7,4824.2,279159.52,1332838056.46,0.0460784526313507,310.14,286.52,309.49,302.86,963106.1,288475738.81,-0.021422339978674577,12.17,10.94,12.11,11.45,816574.76,9393330.68,-0.05450041288191579,53.44,48.12,53.3,50.79,2103958.14,106485672.42,-0.04709193245778608,301.97,270.1,301.97,298.21,85519.71,24730802.14,-0.012451568036560081,32.98,26.64,32.15,30.03,1774856.3699999999,52963182.98,-0.06594090202177286,243.53,223.48,242.19,236.24,86133.16,20237437.68,-0.02456748833560423,90.35,83.45,90.35,87.49,260072.38,22666953.82,-0.0316546762589928
81,2017-10-11 17:00:00,5852.78,4814.98,4824.2,5824.71,455159.36,2494517230.25,0.20739397205754329,347.7,298.29,302.86,338.81,1767452.96,573706111.59,0.11870171036122297,12.5,11.31,11.45,12.19,1402962.76,16651392.27,0.06462882096069872,66.48,50.73,50.79,63.94,6062867.82,355308908.22,0.258909234101201,319.26,287.28,298.21,316.35,87026.31999999999,26383186.86,0.06082961671305471,30.47,26.7,30.03,27.69,1423676.33,40519104.11,-0.07792207792207792,253.62,221.37,236.24,239.66,116310.68,27436095.779999997,0.014476803250931203,103.31,85.3,87.49,99.99,424113.28,39088548.449999996,0.1428734712538576
82,2017-10-14 17:00:00,5862.69,5448.22,5824.71,5598.58,228633.33,1288979168.9299998,-0.03882253365403601,352.39,310.57,338.81,316.14,1379660.49,458047617.07,-0.06691065789085333,12.49,11.54,12.19,11.86,982329.5999999999,11786464.76,-0.02707136997538967,69.95,58.5,63.94,59.19,3994902.8899999997,255970422.6,-0.07428839537066,317.26,292.36,316.35,299.48,95328.53,28898183.38,-0.05332701122174807,32.56,27.01,27.69,31.36,1168804.6,34286001.88,0.13253882267966768,249.31,227.38,239.66,229.99,99619.48,23510618.369999997,-0.04034882750563293,101.07,90.5,99.99,90.98,333494.93,31717869.25,-0.09010901090109003
83,2017-10-17 17:00:00,6075.32,5114.87,5598.58,5993.11,328936.91,1853984991.1,0.07046965480532559,316.38,287.95,316.14,303.08,1139463.8900000001,348124283.71000004,-0.04131081166571773,11.85,10.66,11.85,11.12,850196.6,9537312.93,-0.061603375527426195,62.17,53.05,59.19,60.09,3617782.28,212865444.04999998,0.015205271160669128,300.56,277.3,299.61,287.54,80291.51000000001,23413805.72,-0.04028570474950767,31.73,27.74,31.36,27.78,887416.96,25879471.480000004,-0.11415816326530608,238.77,214.29,229.97,221.36,87359,19881415.75,-0.0374396660433969,92.85,85.77,91.12,90.35,288917.46,25830736.050000004,-0.00845039508340661
84,2017-10-20 17:00:00,6187.2,5644.22,5993.11,5903.61,355115.22,2105031079.48,-0.01493381566498863,305.89,274.96,303.08,285.27,967657.82,281201870.64,-0.05876336280849942,11.26,9.66,11.09,10.05,1068440.97,11077128.04,-0.09377817853922445,60.36,51.92,60.08,54.63,2530684.7199999997,141792368.92000002,-0.09071238348868169,290.01,261.2,287.47,279.39,97105.60999999999,26744076.18,-0.02810728075973159,29.58,25.87,27.72,27.82,724651.26,20010488.07,0.003607503607503659,223.04,199.2,221.36,204.88,92346.10999999999,19447981.13,-0.0744488615829419,90.4,81.71,90.25,85.17,279874.97,24132921.060000002,-0.05628808864265926
85,2017-10-23 17:00:00,5970.4,5375.64,5903.61,5887.61,343250.83999999997,1945354063.1100001,-0.0027102061281148314,311.23,280.01,285.27,295.54,952119.19,285208552.33,0.03600098152627349,11.07,9.61,10.05,10.35,937879.6099999999,9851046.9,0.02985074626865661,58.98,52.35,54.63,55.55,2342320.93,131448888.85999998,0.016840563792787745,300.31,270.96,279.46,284.86,88287.22,25408748.549999997,0.019322980032920756,32.58,27.04,27.84,28.33,964450.64,28871894.51,0.017600574712643622,236.83,201.78,204.86,233.33,123602.2,27218807.869999997,0.13897295714146246,94.92,82.75,85.21,88.37,355653.7,31496337.750000004,0.03708484919610387
86,2017-10-26 17:00:00,6295.43,5654.8,5887.62,6147.52,300221.42,1760885673.96,0.04414347393344009,311.3,291.11,295.54,304.04,648540.34,194407247.05,0.02876091222846315,11.09,9.8,10.38,10.83,1143090.6099999999,11960618.82,0.043352601156069294,57.83,53.86,55.55,56.75,1407660.81,77976860.96,0.021602160216021654,288.75,263.62,284.73,282.92,157498.16999999998,43888654.18,-0.00635689951884242,29.24,27.1,28.33,27.77,405997.69000000006,11450466.24,-0.019767031415460597,256.37,222.37,233.6,233.16,353353.8,83457752.31,-0.0018835616438356067,90.73,85.2,88.42,88.59,287684.58,25022769.62,0.0019226419362135456
87,2017-10-29 17:00:00,6738.74,6018.97,6147.7,6737.78,313065.86,1989237889.76,0.0959838638840542,311.94,288.5,304.04,289.42,806413.8300000001,244020284.45,-0.04808577818708066,10.99,10.11,10.83,10.11,791929.88,8389227.25,-0.06648199445983385,58.66,52.72,56.75,52.83,1638111.48,91531372.09,-0.06907488986784144,288.24,269.22,282.92,269.64,70023.79000000001,19574076.58,-0.04693906404637364,31.46,26.68,27.71,26.87,1058618.87,30308005.119999997,-0.03031396607722843,245.41,218.7,233.15,221.21,119587.07,27815928.009999998,-0.05121166630924297,90.79,84.44,88.58,85.41,183767.3,16141803.06,-0.03578685933619329
88,2017-11-01 17:00:00,7492.24,6737.77,6737.78,7363.8,500285.61,3557519807.9999995,0.09291190867021488,307.14,276.89,289.42,300.04,1467144.19,427514869.43,0.036694077810794014,12.56,9.43,10.11,11.77,2985184.78,33636646.47,0.16419386745796244,56.13,50.03,52.82,54.83,2555677.55,137011667.55,0.03805376751230591,280.47,248.69,269.6,273.45,118234.4,31492211.17,0.014280415430266934,27.67,22.61,26.74,26.44,1077509.1400000001,27453392.34,-0.01121914734480169,240.44,209.78,221.19,229.84,138933.75,31070424.24,0.03910665039106653,89.6,79.88,85.42,87.12,285510.33999999997,24156360.84,0.019901662374151287
89,2017-11-04 17:00:00,7599.44,6934.73,7363.8,7102.75,366460.25,2654211653.21,-0.03545044678019503,306.8,287.45,300,291.84,1120658.76,331841249.2,-0.027200000000000082,15.24,11.56,11.77,13.52,6469739.19,89191980.22,0.14868309260832627,63.49,53.43,54.84,60.52,3061745,176719821.04,0.10357403355215171,302.01,266.94,273.45,288.95,101840.95999999999,28576785.07,0.05668312305723167,26.82,25.06,26.44,26.15,936639.54,24344002.72,-0.010968229954614323,243.78,221.08,229.81,238.48,135447.12,31206816.65,0.037726817806013606,103.9,85.83,87.09,98.45,528266.1,50391168.78,0.13043977494545872
90,2017-11-07 16:00:00,7869.1,6406.05,7102.23,6565.8,568995.46,4061932665.45,-0.07552979838726702,329.21,288.96,291.84,296.86,2244294.41,695013363.35,0.017201206140351012,15.37,13.45,13.51,14.39,3803530.15,54187419.83,0.06513693560325691,66.9,56.02,60.52,58.99,5281797.51,327790374.01,-0.02528089887640451,352.04,285.36,288.95,325.89,193117.61,61731575.480000004,0.1278421872296245,33.14,25.97,26.15,27.97,2425554.9299999997,73290295.11,0.06959847036328873,273.61,228.33,238.34,235.85,270907.5,68174523.85000001,-0.010447260216497478,123.14,98.09,98.45,104.48,566053.29,62360129.22,0.061249365159979696
91,2017-11-10 16:00:00,6821.5,5493.64,6565.8,6522.45,583892.8300000001,3642518337.2799997,-0.006602394224618533,320.05,296.26,296.86,314.6,1967187.29,607105737.87,0.05975880886613221,21.35,14.11,14.39,15.85,8712285.870000001,149231082.33,0.10145934676858923,63.77,56.73,59.07,61,3756088.45,225815104.61,0.032673099712205854,501.86,315.54,327.31,421.66,339173.17,138073615.94,0.288258837187987,29.87,25.04,27.97,28.22,1310478.34,36095735.8,0.00893814801573114,294.49,229.51,235.93,263.17,284358.75,72738177.12,0.11545797482304077,136.74,101.45,104.48,121.85,666527.0700000001,80035986.99000001,0.1662519142419601
92,2017-11-13 16:00:00,7964.64,6419.18,6522.45,7853.68,361560.12,2567695223.2200003,0.20409968646750845,345.18,314.45,314.6,330.32,1779767.78,585566572.4499999,0.04996821360457714,18.42,15.83,15.85,16.84,3620189.05,61735481.41,0.06246056782334387,76.1,60.12,61,70.7,3511918.75,229317340.47,0.159016393442623,440.8,402.14,421.66,419.44,124314.11,52161585.3,-0.005264905373998072,30.42,27.79,28.21,28.74,843057.2999999999,24504274.59,0.018787663948954186,320.8,260.67,263.16,295.23,262798.14999999997,75932543.49,0.12186502507979932,127.84,116.59,121.83,120.26,279944.75,33986107.06,-0.012886809488631645
93,2017-11-16 16:00:00,8100.87,7458.9,7853.68,8042.64,260348,2030112355.85,0.02406005846940543,371.32,325.83,330.32,354.6,1433249.7999999998,492663674.11,0.07350448050375402,18.17,16.48,16.84,17.97,2398509.25,41772002.379999995,0.06710213776722085,73.24,65.33,70.7,71.76,3643143.7300000004,250214068.76999998,0.014992927864215024,476.09,410.92,419.44,442.39,139111.01,61067647.31,0.05471581155826814,48.28,28.37,28.74,40,4850735.94,192712103.14,0.3917884481558804,304.46,281.23,295.13,299.66,136542.58000000002,40133071.26,0.015349168163182427,134.87,118.42,120.26,129.73,281800.1,35860108.89,0.07874605022451342
94,2017-11-19 16:00:00,8368.36,7819.06,8042.64,8234.55,256969.59999999998,2095397117.6399999,0.023861567843394573,381.61,351.41,354.67,380.84,1600824.03,583842203.0799999,0.07378690049905534,18.87,17.07,17.97,17.98,2114309.9,38366577.699999996,0.0005564830272677554,73.16,68.09,71.76,72.03,2939451.21,208906131.66,0.003762541806020011,595.42,437.42,442.11,573.66,215316.40000000002,110215666.30000001,0.2975503833887493,43.5,33.47,40,36.01,3293506.1900000004,123766368.67,-0.09975000000000005,321.87,281.14,299.99,318.26,208204.90999999997,62957200.28,0.06090203006766886,172.96,128.43,129.71,165.73,477653.16000000003,69969834.48,0.2776963996607816
95,2017-11-22 16:00:00,8761.98,7900.17,8234.5,8754.69,225675.74000000002,1869659231.6599998,0.06317202015908684,483.38,375.44,380.83,464.61,2580034.61,1109830141.79,0.21999317280676425,22.62,17.61,17.98,21.31,3827831.6500000004,75910269.72,0.18520578420467176,89.47,70.74,72.03,88.79,4464310.07,347947788.86,0.23268082743301408,653.12,542.71,573.65,636.12,142137.07,82782536.05,0.10889915453673848,40.04,33.38,36.01,38.03,1832408.76,66822015.08,0.05609552901971684,363.09,299.84,318.35,343.32,272497.65,89440112.21,0.07843568399560223,173.62,154.25,165.79,167.76,341213.42,55396007.370000005,0.01188250196031123
96,2017-11-25 16:00:00,9969.58,8746.56,8754.62,9906.04,280549.66,2673004212.31,0.13152141383635155,489.43,451.12,464.55,466.27,1598340.88,750565701.64,0.0037025078032503936,32.79,20.63,21.31,31.42,5512505.3,148486539.57,0.4744251525105586,94.53,83.73,88.77,94.22,3725483.54,334358527.28000003,0.06139461529796106,639.98,599.24,636.1,609.83,83473.12,51607705.34,-0.04129853796572863,41.86,36.93,38.03,37.86,1277993.6099999999,49927363.47,-0.004470155140678457,370.64,326.88,343.31,361.1,183528.99,63349717.83,0.05181905566397722,196.66,157.36,167.79,196.36,355613.79000000004,62035823.34,0.170272364264855
97,2017-11-28 16:00:00,11417.84,8938.7,9906.04,10861.47,552253.04,5608672065.34,0.09644923703114447,515.44,396.14,466.24,461.58,2928600.8899999997,1317523493,-0.009994852436513437,31.69,21.66,31.41,29.64,6610579.9399999995,175624042.25,-0.05635148042024832,103.03,76.95,94.22,99.15,7078105.38,644919068.9,0.0523243472723414,809.6,605.19,609.61,781.52,283472.27999999997,202295860.17000002,0.28199996719213916,39.48,19.46,37.86,35.83,2367420.16,80168546.56,-0.05361859482303225,374.16,255.01,361.09,330.71,297289.73,94424548,-0.08413414938104073,207.8,151.78,196.39,187.81,562616.4,100521015.24,-0.04368857884821012
98,2017-12-01 16:00:00,11851.09,10578.43,10861.47,11623.91,302125.11,3388345531.8799996,0.0701967597387831,481.56,445.57,461.58,466.93,1385885.8699999999,642528902.4,0.011590623510550766,30.88,27.47,29.62,29.25,2683467.2,78548316,-0.012491559756921032,106.77,95.39,99.15,103.87,3852350.0299999993,388457551.08,0.04760463943519918,807.68,727.82,781.67,764.64,104271.51,79985202.77000001,-0.021786687476812432,43.19,34.35,35.82,41.84,1797963.8599999999,69100249.83000001,0.16806253489670583,340.39,303.22,330.71,326.92,154859.22,50441616.26,-0.011460191708747736,208.66,183.61,187.91,208.12,329920.75,64829096.81,0.10755148741418769
99,2017-12-04 16:00:00,16879.26,11486.13,11624.37,16850.31,578372.53,7996102411.799999,0.4495675894693648,467.84,404.16,466.93,421.15,2561389.51,1114122221.4,-0.0980446747906539,29.36,23.17,29.24,23.32,3621116.39,95274978.87,-0.20246238030095753,103.91,86.93,103.86,96,4105071.9400000004,404788449.04,-0.07567879838243789,768.36,623.49,764.45,660.26,140132.19,97708579.57,-0.1362940676303225,42.82,31.75,41.86,34.02,1652580.31,61330303.05,-0.18729096989966545,347.66,281.28,326.92,292.29,216990.67,68933557.55,-0.10592805579346627,294.53,206.66,208.17,256.73,762748.22,190318854.31,0.23327088437334886
100,2017-12-07 16:00:00,17294.85,13906.1,16867.98,15134.71,321093.54000000004,5086756294.67,-0.1027550423939322,476.2,410.33,420.76,488.57,1309664.68,579410115.74,0.16116075672592453,27.98,22.13,23.31,28.03,2446887.41,61766411.46,0.2024882024882026,179.54,93.37,95.99,157.18,6320556.52,808384761.88,0.637462235649547,742.32,623.95,660.2,742.78,76620.62,52982059.37,0.1250833080884579,36.48,31.73,34.03,35.87,732845.75,25153814.360000003,0.054069938289744233,339.35,278.78,292.21,332.67,92577.58,28914352.970000003,0.13846206495328717,269.98,234.03,256.73,264.75,152249.22,38722211.03,0.031239044910995915
